Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,231,16,M:System.Data.SqlClient.SqlDataAdapter.#ctor(System.Data.SqlClient.SqlCommand),,,,,new SqlDataAdapter(selectCommand).Fill(dataSet);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,230,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,selectCommand.Parameters.Add(sqlParameter);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,230,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,selectCommand.Parameters.Add(sqlParameter);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,230,20,T:System.Data.SqlClient.SqlParameter,,,,,selectCommand.Parameters.Add(sqlParameter);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,230,20,M:System.Data.SqlClient.SqlParameterCollection.Add(System.Data.SqlClient.SqlParameter),,,,,selectCommand.Parameters.Add(sqlParameter);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,228,16,T:System.Data.SqlClient.SqlConnection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,228,16,T:System.Data.SqlClient.SqlConnection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,228,16,P:System.Data.SqlClient.SqlCommand.Connection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,227,16,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,selectCommand.CommandText = SPName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,226,16,P:System.Data.SqlClient.SqlCommand.CommandType,,,,,selectCommand.CommandType = CommandType.StoredProcedure;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,223,12,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,223,12,M:System.Data.SqlClient.SqlConnection.Open,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,222,12,T:System.Data.SqlClient.SqlCommand,,,,,SqlCommand selectCommand = new SqlCommand();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,222,12,M:System.Data.SqlClient.SqlCommand.#ctor,,,,,SqlCommand selectCommand = new SqlCommand();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,214,16,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,214,16,M:System.Data.SqlClient.SqlConnection.Close,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,205,16,T:System.Data.SqlClient.SqlDataAdapter,,,,,new SqlDataAdapter(selectCommand).Fill(dataSet);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,205,16,M:System.Data.SqlClient.SqlDataAdapter.#ctor(System.Data.SqlClient.SqlCommand),,,,,new SqlDataAdapter(selectCommand).Fill(dataSet);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,203,20,T:System.Data.SqlClient.SqlParameterCollection,,,,,selectCommand.Parameters.Add(sqlParameter);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,203,20,P:System.Data.SqlClient.SqlCommand.Parameters,,,,,selectCommand.Parameters.Add(sqlParameter);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,203,20,T:System.Data.SqlClient.SqlParameter,,,,,selectCommand.Parameters.Add(sqlParameter);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,203,20,M:System.Data.SqlClient.SqlParameterCollection.Add(System.Data.SqlClient.SqlParameter),,,,,selectCommand.Parameters.Add(sqlParameter);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,202,20,P:System.Data.SqlClient.SqlParameter.Value,,,,,sqlParameter.Value = dictionaryEntry.Value;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,201,20,P:System.Data.SqlClient.SqlParameter.ParameterName,,,,,sqlParameter.ParameterName = dictionaryEntry.Key.ToString();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,200,20,T:System.Data.SqlClient.SqlParameter,,,,,SqlParameter sqlParameter = new SqlParameter();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,200,20,M:System.Data.SqlClient.SqlParameter.#ctor,,,,,SqlParameter sqlParameter = new SqlParameter();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,197,16,P:System.Data.SqlClient.SqlCommand.CommandTimeout,,,,,selectCommand.CommandTimeout = 100000;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,196,16,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,selectCommand.CommandText = SPName;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,195,16,P:System.Data.SqlClient.SqlCommand.CommandType,,,,,selectCommand.CommandType = CommandType.StoredProcedure;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,192,12,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,192,12,M:System.Data.SqlClient.SqlConnection.Open,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,191,12,T:System.Data.SqlClient.SqlConnection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,191,12,T:System.Data.SqlClient.SqlConnection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,191,12,P:System.Data.SqlClient.SqlCommand.Connection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,190,12,T:System.Data.SqlClient.SqlCommand,,,,,SqlCommand selectCommand = new SqlCommand();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,190,12,M:System.Data.SqlClient.SqlCommand.#ctor,,,,,SqlCommand selectCommand = new SqlCommand();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,182,16,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,182,16,M:System.Data.SqlClient.SqlConnection.Close,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,170,16,M:System.Data.SqlClient.SqlCommand.ExecuteScalar,,,,,object obj = sqlCommand.ExecuteScalar();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,167,12,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,167,12,M:System.Data.SqlClient.SqlConnection.Open,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,166,12,T:System.Data.SqlClient.SqlConnection,,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,166,12,T:System.Data.SqlClient.SqlCommand,,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,166,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,158,16,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,158,16,M:System.Data.SqlClient.SqlConnection.Close,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,150,16,T:System.Data.SqlClient.SqlDataAdapter,,,,,new SqlDataAdapter(selectCommand).Fill(dataTable);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,150,16,M:System.Data.SqlClient.SqlDataAdapter.#ctor(System.Data.SqlClient.SqlCommand),,,,,new SqlDataAdapter(selectCommand).Fill(dataTable);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,149,16,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,149,16,M:System.Data.SqlClient.SqlConnection.Open,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,148,16,P:System.Data.SqlClient.SqlCommand.CommandText,,,,,selectCommand.CommandText = query;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,147,16,T:System.Data.SqlClient.SqlConnection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,147,16,T:System.Data.SqlClient.SqlConnection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,147,16,P:System.Data.SqlClient.SqlCommand.Connection,,,,,selectCommand.Connection = this._Con;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,146,16,P:System.Data.SqlClient.SqlCommand.CommandType,,,,,selectCommand.CommandType = CommandType.Text;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,145,16,T:System.Data.SqlClient.SqlCommand,,,,,SqlCommand selectCommand = new SqlCommand();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,145,16,M:System.Data.SqlClient.SqlCommand.#ctor,,,,,SqlCommand selectCommand = new SqlCommand();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,135,16,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,135,16,M:System.Data.SqlClient.SqlConnection.Close,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,125,16,M:System.Data.SqlClient.SqlCommand.ExecuteNonQuery,,,,,flag = sqlCommand.ExecuteNonQuery() > 0;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,122,12,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,122,12,M:System.Data.SqlClient.SqlConnection.Open,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,121,12,T:System.Data.SqlClient.SqlConnection,,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,121,12,T:System.Data.SqlClient.SqlCommand,,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,121,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,113,16,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,113,16,M:System.Data.SqlClient.SqlConnection.Close,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,103,16,T:System.Data.SqlClient.SqlDataReader,,,,,flag = sqlCommand.ExecuteReader().HasRows;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,103,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,flag = sqlCommand.ExecuteReader().HasRows;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,103,16,P:System.Data.SqlClient.SqlDataReader.HasRows,,,,,flag = sqlCommand.ExecuteReader().HasRows;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,100,12,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,100,12,M:System.Data.SqlClient.SqlConnection.Open,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,99,12,T:System.Data.SqlClient.SqlConnection,,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,99,12,T:System.Data.SqlClient.SqlCommand,,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,99,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,91,16,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,91,16,M:System.Data.SqlClient.SqlConnection.Close,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,80,24,P:System.Data.SqlClient.SqlDataReader.Item(System.Int32),,,,,"hashtable.Add((object)sqlDataReader.GetName(ordinal), sqlDataReader[ordinal]);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,80,24,M:System.Data.SqlClient.SqlDataReader.GetName(System.Int32),,,,,"hashtable.Add((object)sqlDataReader.GetName(ordinal), sqlDataReader[ordinal]);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,79,20,P:System.Data.SqlClient.SqlDataReader.FieldCount,,,,,"for (int ordinal = 0; ordinal < sqlDataReader.FieldCount; ++ordinal)                          hashtable.Add((object)sqlDataReader.GetName(ordinal), sqlDataReader[ordinal]);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,77,16,M:System.Data.SqlClient.SqlDataReader.Read,,,,,"if (sqlDataReader.Read())                  {                      for (int ordinal = 0; ordinal < sqlDataReader.FieldCount; ++ordinal)                          hashtable.Add((object)sqlDataReader.GetName(ordinal), sqlDataReader[ordinal]);                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,76,16,T:System.Data.SqlClient.SqlDataReader,,,,,SqlDataReader sqlDataReader = sqlCommand.ExecuteReader();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,76,16,M:System.Data.SqlClient.SqlCommand.ExecuteReader,,,,,SqlDataReader sqlDataReader = sqlCommand.ExecuteReader();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,73,12,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,73,12,M:System.Data.SqlClient.SqlConnection.Open,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,72,12,T:System.Data.SqlClient.SqlConnection,,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,72,12,T:System.Data.SqlClient.SqlCommand,,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,72,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"SqlCommand sqlCommand = new SqlCommand(Query, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,44,16,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,44,16,M:System.Data.SqlClient.SqlConnection.Close,,,,,this._Con.Close();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,30,12,T:System.Data.SqlClient.SqlDataAdapter,,,,,SqlDataAdapter sqlDataAdapter = new SqlDataAdapter(selectCommand);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,30,12,M:System.Data.SqlClient.SqlDataAdapter.#ctor(System.Data.SqlClient.SqlCommand),,,,,SqlDataAdapter sqlDataAdapter = new SqlDataAdapter(selectCommand);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,29,12,T:System.Data.SqlClient.SqlConnection,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,29,12,M:System.Data.SqlClient.SqlConnection.Open,,,,,this._Con.Open();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,28,12,T:System.Data.SqlClient.SqlConnection,,,,,"SqlCommand selectCommand = new SqlCommand(Queries, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,28,12,T:System.Data.SqlClient.SqlCommand,,,,,"SqlCommand selectCommand = new SqlCommand(Queries, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,28,12,"M:System.Data.SqlClient.SqlCommand.#ctor(System.String,System.Data.SqlClient.SqlConnection)",,,,,"SqlCommand selectCommand = new SqlCommand(Queries, this._Con);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,23,33,T:System.Data.SqlClient.SqlConnection,,,,,=> this._Con
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,23,36,T:System.Data.SqlClient.SqlConnection,,,,,this._Con
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,23,8,T:System.Data.SqlClient.SqlConnection,,,,,public SqlConnection Con
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,18,32,T:System.Data.OleDb.OleDbConnection,,,,,_ConAccess
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\SqlHelper.cs,17,30,T:System.Data.SqlClient.SqlConnection,,,,,_Con
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\Common.cs,20,16,T:System.Configuration.ConfigurationManager,,,,,"bool log = Convert.ToBoolean(System.Configuration.ConfigurationManager.AppSettings[""Log""]);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\Common.cs,20,16,P:System.Configuration.ConfigurationManager.AppSettings,,,,,"bool log = Convert.ToBoolean(System.Configuration.ConfigurationManager.AppSettings[""Log""]);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\AdminBusiness.cs,2210,20,T:System.Uri,,,,,"byte[] content = ASCIIEncoding.ASCII.GetBytes(""status="" + Uri.EscapeDataString(message));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\AdminBusiness.cs,2204,16,M:System.Net.WebRequest.Create(System.String),,,,,HttpWebRequest objHttpWebRequest = (HttpWebRequest)WebRequest.Create(twitterURL);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\AdminBusiness.cs,2193,16,T:System.Uri,,,,,"authorizationHeader = string.Format(                     authorizationFormat,                     Uri.EscapeDataString(oauth_consumer_key),                     Uri.EscapeDataString(oauth_nonce),                     Uri.EscapeDataString(oauth_signature),                     Uri.EscapeDataString(oauth_signature_method),                     Uri.EscapeDataString(oauth_timestamp),                     Uri.EscapeDataString(oauth_token),                     Uri.EscapeDataString(oauth_version)                 );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\AdminBusiness.cs,2193,16,T:System.Uri,,,,,"authorizationHeader = string.Format(                     authorizationFormat,                     Uri.EscapeDataString(oauth_consumer_key),                     Uri.EscapeDataString(oauth_nonce),                     Uri.EscapeDataString(oauth_signature),                     Uri.EscapeDataString(oauth_signature_method),                     Uri.EscapeDataString(oauth_timestamp),                     Uri.EscapeDataString(oauth_token),                     Uri.EscapeDataString(oauth_version)                 );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,EsalesApi\EsalesApi.csproj,File,EsalesApi\Models\AdminBusiness.cs,2193,16,T:System.Uri,,,,,"authorizationHeader = string.Format(                     authorizationFormat,                     Uri.EscapeDataString(oauth_consumer_key),                     Uri.EscapeDataString(oauth_nonce),                     Uri.EscapeDataString(oauth_signature),                     Uri.EscapeDataString(oauth_signature_method),                     Uri.EscapeDataString(oauth_timestamp),                     Uri.EscapeDataString(oauth_token),                     Uri.EscapeDataString(oauth_version)                 );"
